16.5656683333,-93.022155,23
16.2610283333,-93.5054966667,114
16.2610283333,-93.5054966667,114
16.2610283333,-93.5054966667,43
16.2612416667,-93.5251016667,42
16.2612416667,-93.5251016667,124
16.2612416667,-93.5251016667,129
16.2612416667,-93.5251016667,129
16.2612416667,-93.5251016667,136
16.2612416667,-93.5251016667,136
16.2612416667,-93.5251016667,129
16.2612416667,-93.5251016667,129
16.2612416667,-93.5251016667,128
16.26366,-93.5474466667,128
16.26366,-93.5474466667,128
16.26366,-93.5474466667,128
16.26366,-93.5474466667,128
16.26366,-93.5474466667,129
16.26366,-93.5474466667,129
16.26366,-93.5474466667,129
16.26366,-93.5474466667,114
16.2638916667,-93.5722366667,128
16.2638916667,-93.5722366667,129
16.2638916667,-93.5722366667,129
16.2638916667,-93.5722366667,129
16.2638916667,-93.5722366667,114
16.2638916667,-93.5722366667,105
16.2638916667,-93.5722366667,114
16.2638916667,-93.5722366667,114
16.2638916667,-93.5722366667,129
16.2627266667,-93.6006166667,114
16.2627266667,-93.6006166667,129
16.2627266667,-93.6006166667,128
16.2627266667,-93.6006166667,128
16.2627266667,-93.6006166667,114
16.2627266667,-93.6006166667,128
16.2627266667,-93.6006166667,129
16.2627266667,-93.6006166667,128
16.2577633333,-93.62849,129
16.2577633333,-93.62849,129
16.2577633333,-93.62849,129
16.2577633333,-93.62849,129
16.2577633333,-93.62849,129
16.2577633333,-93.62849,114
16.2577633333,-93.62849,114
16.2577633333,-93.62849,114
16.252095,-93.6552683333,115
16.252095,-93.6552683333,114
16.252095,-93.6552683333,115
16.252095,-93.6552683333,129
16.252095,-93.6552683333,114
16.252095,-93.6552683333,115
16.252095,-93.6552683333,128
16.252095,-93.6552683333,128
16.2449566667,-93.6778783333,114
16.2449566667,-93.6778783333,114
16.2449566667,-93.6778783333,128
16.2449566667,-93.6778783333,128
16.2449566667,-93.6778783333,114
16.2449566667,-93.6778783333,114
16.2449566667,-93.6778783333,114
16.2449566667,-93.6778783333,114
16.2449566667,-93.6778783333,114
16.2367266667,-93.7010966667,128
16.2367266667,-93.7010966667,114
16.2367266667,-93.7010966667,114
16.2367266667,-93.7010966667,114
16.2367266667,-93.7010966667,114
16.2367266667,-93.7010966667,114
16.2367266667,-93.7010966667,114
16.2367266667,-93.7010966667,105
16.23139,-93.725245,114
16.23139,-93.725245,105
16.23139,-93.725245,129
16.23139,-93.725245,129
16.23139,-93.725245,129
16.23139,-93.725245,136
16.23139,-93.725245,152
16.23139,-93.725245,129
16.23139,-93.725245,129
16.228155,-93.752155,129
16.228155,-93.752155,129
16.228155,-93.752155,129
16.228155,-93.752155,145
16.228155,-93.752155,136
16.228155,-93.752155,136
16.228155,-93.752155,136
16.228155,-93.752155,129
16.228155,-93.752155,136
16.2260616667,-93.782825,129
16.2260616667,-93.782825,140
16.2260616667,-93.782825,137
16.2260616667,-93.782825,130
16.2260616667,-93.782825,136
16.2260616667,-93.782825,148
16.2260616667,-93.782825,140
16.2260616667,-93.782825,148
16.2233566667,-93.812705,149
16.2233566667,-93.812705,149
16.2233566667,-93.812705,145
16.2233566667,-93.812705,147
16.2233566667,-93.812705,145
16.2233566667,-93.812705,145
16.2233566667,-93.812705,145
16.2233566667,-93.812705,142
16.2233566667,-93.812705,147
16.214485,-93.842285,145
16.214485,-93.842285,145
16.214485,-93.842285,147
16.214485,-93.842285,128
16.214485,-93.842285,128
16.214485,-93.842285,128
16.214485,-93.842285,147
16.214485,-93.842285,148
16.200455,-93.87149,137
16.200455,-93.87149,130
16.200455,-93.87149,138
16.200455,-93.87149,138
16.200455,-93.87149,147
16.200455,-93.87149,148
16.200455,-93.87149,147
16.200455,-93.87149,136
16.2054783333,-93.9036483333,137
16.2054783333,-93.9036483333,136
16.2054783333,-93.9036483333,128
16.2054783333,-93.9036483333,150
16.2054783333,-93.9036483333,129
16.2054783333,-93.9036483333,128
16.2054783333,-93.9036483333,128
16.2114433333,-93.9363883333,114
16.2114433333,-93.9363883333,128
16.2114433333,-93.9363883333,128
16.2114433333,-93.9363883333,130
16.2114433333,-93.9363883333,129
16.2114433333,-93.9363883333,30
16.2031883333,-93.9687466667,30
16.2031883333,-93.9687466667,43
16.2031883333,-93.9687466667,145
16.2031883333,-93.9687466667,145
16.21087,-93.9964383333,142
16.21087,-93.9964383333,145
16.21087,-93.9964383333,149
16.21087,-93.9964383333,151
16.21087,-93.9964383333,147
16.21087,-93.9964383333,144
16.21087,-93.9964383333,144
16.2243933333,-93.9787216667,149
16.2243933333,-93.9787216667,30
16.2243933333,-93.9787216667,31
16.2009666667,-93.9841116667,30
16.2193733333,-93.9912216667,30
16.2230333333,-93.9663866667,151
16.2230333333,-93.9663866667,155
16.2230333333,-93.9663866667,153
16.2230333333,-93.9663866667,149
16.2271783333,-93.95952,31
16.2271783333,-93.95952,43
16.2271783333,-93.95952,149
16.2271783333,-93.95952,152
16.2271783333,-93.95952,150
16.2241766667,-93.985405,43
16.230615,-93.9723016667,128
16.2190783333,-93.919935,147
16.2190783333,-93.919935,128
16.2190783333,-93.919935,147
16.2190783333,-93.919935,128
16.23327,-93.8971433333,128
16.23327,-93.8971433333,129
16.2622383333,-93.862605,43
16.2622383333,-93.862605,129
16.2622383333,-93.862605,129
16.27632,-93.8458716667,150
16.27632,-93.8458716667,148
16.27632,-93.8458716667,129
16.27632,-93.8458716667,129
16.27632,-93.8458716667,129
16.27632,-93.8458716667,147
16.290755,-93.8280283333,152
16.290755,-93.8280283333,150
16.290755,-93.8280283333,148
16.290755,-93.8280283333,148
16.290755,-93.8280283333,151
16.3061733333,-93.8100133333,149
16.3061733333,-93.8100133333,148
16.3208866667,-93.7916733333,114
16.3208866667,-93.7916733333,129
16.3208866667,-93.7916733333,152
16.3208866667,-93.7916733333,43
16.3208866667,-93.7916733333,150
16.3331583333,-93.7789166667,152
16.3331583333,-93.7789166667,152
16.3331583333,-93.7789166667,152
16.3331583333,-93.7789166667,147
16.3331583333,-93.7789166667,137
16.3331583333,-93.7789166667,114
16.3331583333,-93.7789166667,114
16.3331583333,-93.7789166667,43
16.34431,-93.7585466667,129
16.34431,-93.7585466667,114
16.34431,-93.7585466667,43
16.34431,-93.7585466667,114
16.34431,-93.7585466667,129
16.3476316667,-93.7319166667,114
16.3476316667,-93.7319166667,129
16.3476316667,-93.7319166667,114
16.3476316667,-93.7319166667,114
16.3476316667,-93.7319166667,124
16.3476316667,-93.7319166667,128
16.3445266667,-93.7074816667,150
16.3445266667,-93.7074816667,159
16.3445266667,-93.7074816667,159
16.3445266667,-93.7074816667,157
16.3445266667,-93.7074816667,49
16.3445266667,-93.7074816667,150
16.3393833333,-93.69012,149
16.3393833333,-93.69012,156
16.3393833333,-93.69012,163
16.3393833333,-93.69012,166
16.3393833333,-93.69012,43
16.3393833333,-93.69012,49
16.3393833333,-93.69012,160
16.3393833333,-93.69012,160
16.3393833333,-93.69012,61
16.3328533333,-93.6675083333,43
16.3328533333,-93.6675083333,157
16.3328533333,-93.6675083333,114
16.3328533333,-93.6675083333,114
16.3328533333,-93.6675083333,114
16.3328533333,-93.6675083333,43
16.3328533333,-93.6675083333,43
16.3328533333,-93.6675083333,42
16.3169333333,-93.64638,43
16.3169333333,-93.64638,160
16.3169333333,-93.64638,114
16.3169333333,-93.64638,160
16.3169333333,-93.64638,42
16.3169333333,-93.64638,43
16.3169333333,-93.64638,114
16.3169333333,-93.64638,158
16.3169333333,-93.64638,42
16.3006616667,-93.6240866667,43
16.3006616667,-93.6240866667,114
16.3006616667,-93.6240866667,114
16.3006616667,-93.6240866667,128
16.3006616667,-93.6240866667,145
16.3006616667,-93.6240866667,151
16.2857716667,-93.6009883333,136
16.2857716667,-93.6009883333,137
16.2857716667,-93.6009883333,147
16.2857716667,-93.6009883333,150
16.2857716667,-93.6009883333,152
16.2857716667,-93.6009883333,156
16.2857716667,-93.6009883333,42
16.2857716667,-93.6009883333,43
16.2857716667,-93.6009883333,157
16.2707416667,-93.5794133333,42
16.2707416667,-93.5794133333,43
16.2707416667,-93.5794133333,43
16.2707416667,-93.5794133333,114
16.2707416667,-93.5794133333,114
16.2707416667,-93.5794133333,147
16.2707416667,-93.5794133333,114
16.2707416667,-93.5794133333,147
16.2542466667,-93.55808,147
16.2542466667,-93.55808,114
16.2542466667,-93.55808,114
16.2542466667,-93.55808,152
16.2542466667,-93.55808,105
16.2542466667,-93.55808,129
16.2542466667,-93.55808,114
16.2542466667,-93.55808,114
16.2542466667,-93.55808,147
16.2371316667,-93.53673,150
16.2371316667,-93.53673,43
16.2371316667,-93.53673,43
16.2371316667,-93.53673,43
16.2371316667,-93.53673,43
16.2371316667,-93.53673,43
16.2371316667,-93.53673,152
16.2371316667,-93.53673,43
16.2249933333,-93.5158666667,42
16.2249933333,-93.5158666667,43
16.2249933333,-93.5158666667,43
16.2249933333,-93.5158666667,43
16.2249933333,-93.5158666667,43
16.2249933333,-93.5158666667,43
16.2249933333,-93.5158666667,43
16.2249933333,-93.5158666667,43
16.2127883333,-93.48831,43
16.2127883333,-93.48831,42
16.2127883333,-93.48831,43
16.2127883333,-93.48831,124
16.2127883333,-93.48831,42
16.2127883333,-93.48831,43
16.2127883333,-93.48831,42
16.2127883333,-93.48831,42
16.1990483333,-93.46059,147
16.1990483333,-93.46059,43
16.1990483333,-93.46059,42
16.1990483333,-93.46059,43
16.186295,-93.4310716667,43
16.186295,-93.4310716667,42
16.186295,-93.4310716667,135
16.186295,-93.4310716667,114
16.186295,-93.4310716667,137
16.186295,-93.4310716667,114
16.17302,-93.4035833333,129
16.17302,-93.4035833333,114
16.17302,-93.4035833333,115
16.17302,-93.4035833333,43
16.17302,-93.4035833333,114
16.17302,-93.4035833333,129
16.17302,-93.4035833333,147
16.17302,-93.4035833333,114
16.1621783333,-93.3824333333,114
16.1621783333,-93.3824333333,114
16.1621783333,-93.3824333333,152
16.1621783333,-93.3824333333,114
16.1621783333,-93.3824333333,114
16.1621783333,-93.3824333333,61
16.1621783333,-93.3824333333,42
16.1621783333,-93.3824333333,42
16.1483816667,-93.3620333333,43
16.1483816667,-93.3620333333,152
16.1483816667,-93.3620333333,43
16.1483816667,-93.3620333333,61
16.1483816667,-93.3620333333,114
16.1483816667,-93.3620333333,114
16.1295883333,-93.34333,114
16.1295883333,-93.34333,42
16.1295883333,-93.34333,42
16.1295883333,-93.34333,43
16.1295883333,-93.34333,114
16.1295883333,-93.34333,43
16.10594,-93.323405,129
16.10594,-93.323405,43
16.0871733333,-93.304945,43
16.0871733333,-93.304945,43
16.0871733333,-93.304945,114
16.0871733333,-93.304945,129
16.0871733333,-93.304945,129
16.0871733333,-93.304945,114
16.0871733333,-93.304945,128
16.0871733333,-93.304945,129
16.0899983333,-93.3212016667,129
16.0899983333,-93.3212016667,129
16.0899983333,-93.3212016667,137
16.0899983333,-93.3212016667,138
16.0899983333,-93.3212016667,43
16.0899983333,-93.3212016667,115
16.0899983333,-93.3212016667,128
16.09921,-93.3010566667,130
16.09921,-93.3010566667,129
16.09921,-93.3010566667,114
16.0772483333,-93.3040933333,149
16.0772483333,-93.3040933333,137
16.1193066667,-93.2980166667,115
16.1193066667,-93.2980166667,115
16.1193066667,-93.2980166667,43
16.1193066667,-93.2980166667,43
16.1193066667,-93.2980166667,114
16.1193066667,-93.2980166667,43
16.1193066667,-93.2980166667,30
16.1450016667,-93.28429,30
16.1450016667,-93.28429,31
16.1450016667,-93.28429,41
16.1450016667,-93.28429,34
16.1450016667,-93.28429,43
16.1450016667,-93.28429,43
16.1450016667,-93.28429,43
16.1450016667,-93.28429,43
16.1692516667,-93.2702016667,151
16.1692516667,-93.2702016667,128
16.1692516667,-93.2702016667,42
16.19432,-93.2584816667,34
16.19432,-93.2584816667,49
16.19432,-93.2584816667,43
16.19432,-93.2584816667,31
16.19432,-93.2584816667,42
16.19432,-93.2584816667,43
16.22006,-93.250325,43
16.22006,-93.250325,148
16.22006,-93.250325,147
16.2403333333,-93.2353333333,31
16.2403333333,-93.2353333333,43
16.2403333333,-93.2353333333,43
16.2403333333,-93.2353333333,43
16.2403333333,-93.2353333333,129
16.2403333333,-93.2353333333,114
16.2403333333,-93.2353333333,43
16.2593433333,-93.220745,129
16.2593433333,-93.220745,145
16.2593433333,-93.220745,130
16.2593433333,-93.220745,138
16.2593433333,-93.220745,147
16.2593433333,-93.220745,128
16.2593433333,-93.220745,128
16.2593433333,-93.220745,129
16.2772533333,-93.2070533333,147
16.2772533333,-93.2070533333,136
16.2772533333,-93.2070533333,136
16.2772533333,-93.2070533333,135
16.2772533333,-93.2070533333,128
16.2772533333,-93.2070533333,137
16.2772533333,-93.2070533333,152
16.2951966667,-93.1917016667,42
16.2951966667,-93.1917016667,114
16.2951966667,-93.1917016667,114
16.2951966667,-93.1917016667,114
16.2951966667,-93.1917016667,114
16.2951966667,-93.1917016667,114
16.2951966667,-93.1917016667,43
16.2951966667,-93.1917016667,114
16.3155666667,-93.1732216667,130
16.3155666667,-93.1732216667,129
16.3155666667,-93.1732216667,130
16.3155666667,-93.1732216667,129
16.3155666667,-93.1732216667,129
16.3155666667,-93.1732216667,128
16.3155666667,-93.1732216667,42
16.33817,-93.15333,42
16.33817,-93.15333,42
16.33817,-93.15333,114
16.33817,-93.15333,114
16.33817,-93.15333,128
16.33817,-93.15333,43
16.33817,-93.15333,42
16.33817,-93.15333,43
16.3598983333,-93.1363983333,43
16.3598983333,-93.1363983333,115
16.3598983333,-93.1363983333,43
16.3598983333,-93.1363983333,115
16.3598983333,-93.1363983333,130
16.3598983333,-93.1363983333,43
16.3598983333,-93.1363983333,138
16.380335,-93.1199016667,130
16.380335,-93.1199016667,144
16.380335,-93.1199016667,146
16.380335,-93.1199016667,145
16.380335,-93.1199016667,152
16.380335,-93.1199016667,145
16.380335,-93.1199016667,147
16.380335,-93.1199016667,152
16.40107,-93.103845,152
16.40107,-93.103845,129
16.40107,-93.103845,152
16.40107,-93.103845,150
16.40107,-93.103845,157
16.40107,-93.103845,151
16.40107,-93.103845,151
16.42236,-93.0870983333,153
16.42236,-93.0870983333,149
16.42236,-93.0870983333,149
16.42236,-93.0870983333,138
16.42236,-93.0870983333,138
16.42236,-93.0870983333,149
16.42236,-93.0870983333,152
16.42236,-93.0870983333,130
16.44933,-93.065885,149
16.44933,-93.065885,151
16.44933,-93.065885,43
16.44933,-93.065885,129
16.44933,-93.065885,153
16.44933,-93.065885,43
16.44933,-93.065885,150
16.4754766667,-93.0430366667,159
16.4754766667,-93.0430366667,173
16.4754766667,-93.0430366667,150
16.4754766667,-93.0430366667,148
16.4754766667,-93.0430366667,148
16.4754766667,-93.0430366667,173
16.4754766667,-93.0430366667,43
16.4992933333,-93.0216916667,43
16.4992933333,-93.0216916667,43
16.4992933333,-93.0216916667,43
16.4992933333,-93.0216916667,43
16.5336766667,-93.02896,238
16.5336766667,-93.02896,43
16.5642516667,-93.0296016667,149
16.5642516667,-93.0296016667,147
16.5642516667,-93.0296016667,147
16.564165,-93.024395,149
16.564165,-93.024395,151
16.564165,-93.024395,152
16.564165,-93.024395,43
16.564165,-93.024395,151
16.564165,-93.024395,148
16.564165,-93.024395,150
16.564165,-93.024395,149
16.564165,-93.024395,152
16.564165,-93.0235633333,42
16.5656983333,-93.0220533333,43
16.5656983333,-93.0220533333,43
16.5656983333,-93.0220533333,52
16.5656983333,-93.0220533333,44
16.5656983333,-93.0220533333,46
16.5656983333,-93.0220533333,43
16.5656983333,-93.0220533333,44
16.5656983333,-93.0220533333,37
16.5656983333,-93.0220533333,239
